multi/browser/java_jre17_exec,CVE-2012-4681;OSVDB-84867;URL-http://blog.fireeye.com/research/2012/08/zero-day-season-is-not-over-yet.html;URL-http://www.deependresearch.org/2012/08/java-7-vulnerability-analysis.html;URL-http://labs.alienvault.com/labs/index.php/2012/new-java-0day-exploited-in-the-wild/;URL-http://www.deependresearch.org/2012/08/java-7-0-day-vulnerability-information.html;URL-http://www.oracle.com/technetwork/topics/security/alert-cve-2012-4681-1835715.html;URL-https://community.rapid7.com/community/metasploit/blog/2012/08/27/lets-start-the-week-with-a-new-java-0day;URL-https://bugzilla.redhat.com/show_bug.cgi?id=852051
multi/browser/java_jre17_glassfish_averagerangestatisticimpl,CVE-2012-5076;OSVDB-86363;BID-56054;URL-http://www.oracle.com/technetwork/topics/security/javacpuoct2012-1515924.html;URL-https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2012-5076;URL-http://www.security-explorations.com/materials/se-2012-01-report.pdf
multi/browser/java_jre17_jaxws,CVE-2012-5076;OSVDB-86363;BID-56054;URL-http://www.oracle.com/technetwork/topics/security/javacpuoct2012-1515924.html;URL-http://malware.dontneedcoffee.com/2012/11/cool-ek-hello-my-friend-cve-2012-5067.html;URL-http://blogs.technet.com/b/mmpc/archive/2012/11/15/a-technical-analysis-on-new-java-vulnerability-cve-2012-5076.aspx
multi/browser/java_jre17_jmxbean,CVE-2013-0422;OSVDB-89059;US-CERT-VU-625617;URL-http://malware.dontneedcoffee.com/2013/01/0-day-17u10-spotted-in-while-disable.html;URL-http://labs.alienvault.com/labs/index.php/2013/new-year-new-java-zeroday/;URL-http://pastebin.com/cUG2ayjh
multi/browser/java_jre17_jmxbean_2,CVE-2013-0431;OSVDB-89613;BID-57726;URL-http://www.security-explorations.com/materials/SE-2012-01-ORACLE-8.pdf;URL-http://www.security-explorations.com/materials/SE-2012-01-ORACLE-9.pdf;URL-http://security-obscurity.blogspot.com.es/2013/01/about-new-java-0-day-vulnerability.html;URL-http://pastebin.com/QWU1rqjf;URL-http://malware.dontneedcoffee.com/2013/02/cve-2013-0431-java-17-update-11.html
multi/browser/java_jre17_method_handle,CVE-2012-5088;OSVDB-86352;BID-56057;URL-http://www.security-explorations.com/materials/SE-2012-01-ORACLE-5.pdf;URL-http://www.security-explorations.com/materials/se-2012-01-report.pdf
multi/browser/java_jre17_provider_skeleton,CVE-2013-2460;OSVDB-94346;URL-http://www.oracle.com/technetwork/topics/security/javacpujun2013-1899847.html;URL-http://hg.openjdk.java.net/jdk7u/jdk7u/jdk/rev/160cde99bb1a;URL-http://www.security-explorations.com/materials/SE-2012-01-ORACLE-12.pdf;URL-http://www.security-explorations.com/materials/se-2012-01-61.zip
multi/browser/java_jre17_reflection_types,CVE-2013-2423;OSVDB-92348;BID-59162;URL-http://weblog.ikvm.net/PermaLink.aspx?guid=acd2dd6d-1028-4996-95df-efa42ac237f0;URL-http://www.oracle.com/technetwork/topics/security/javacpuapr2013-1928497.html;URL-http://hg.openjdk.java.net/jdk7u/jdk7u-dev/jdk/rev/b453d9be6b3f;URL-http://immunityproducts.blogspot.com/2013/04/yet-another-java-security-warning-bypass.html
multi/browser/java_rhino,CVE-2011-3544;OSVDB-76500;ZDI-11-305;URL-http://schierlm.users.sourceforge.net/CVE-2011-3544.html
multi/browser/java_rmi_connection_impl,CVE-2010-0094;OSVDB-63484;URL-http://slightlyrandombrokenthoughts.blogspot.com/2010/04/java-rmiconnectionimpl-deserialization.html
multi/browser/java_setdifficm_bof,CVE-2009-3869;OSVDB-59710;BID-36881;URL-http://sunsolve.sun.com/search/document.do?assetkey=1-66-270474-1;ZDI-09-078
multi/browser/java_signed_applet,URL-http://www.defcon.org/images/defcon-17/dc-17-presentations/defcon-17-valsmith-metaphish.pdf;URL-http://www.spikezilla-software.com/blog/?p=21
multi/browser/java_storeimagearray,CVE-2013-2465;OSVDB-96269;EDB-27526;URL-http://packetstormsecurity.com/files/122777/;URL-http://hg.openjdk.java.net/jdk7u/jdk7u-dev/jdk/rev/2a9c79db0040
multi/browser/java_trusted_chain,CVE-2010-0840;OSVDB-63483;URL-http://slightlyrandombrokenthoughts.blogspot.com/2010/04/java-trusted-method-chaining-cve-2010.html
multi/browser/java_verifier_field_access,CVE-2012-1723;OSVDB-82877;BID-52161;URL-http://schierlm.users.sourceforge.net/CVE-2012-1723.html;URL-http://www.oracle.com/technetwork/topics/security/javacpujun2012-1515912.html;URL-https://bugzilla.redhat.com/show_bug.cgi?id=829373;URL-http://icedtea.classpath.org/hg/release/icedtea7-forest-2.1/hotspot/rev/253e7c32def9;URL-http://icedtea.classpath.org/hg/release/icedtea7-forest-2.1/hotspot/rev/8f86ad60699b
multi/browser/mozilla_compareto,CVE-2005-2265;OSVDB-17968;BID-14242;URL-http://www.mozilla.org/security/announce/mfsa2005-50.html
multi/browser/mozilla_navigatorjava,CVE-2006-3677;OSVDB-27559;BID-19192;URL-http://www.mozilla.org/security/announce/mfsa2006-45.html;URL-http://browserfun.blogspot.com/2006/07/mobb-28-mozilla-navigator-object.html
multi/browser/opera_configoverwrite,OSVDB-66472
multi/browser/opera_historysearch,CVE-2008-4696;OSVDB-49472;BID-31869;URL-http://www.opera.com/support/kb/view/903/
multi/browser/qtjava_pointer,CVE-2007-2175;OSVDB-34178;BID-23608;ZDI-07-023
multi/elasticsearch/script_mvel_rce,CVE-2014-3120;OSVDB-106949;EDB-33370;URL-http://bouk.co/blog/elasticsearch-rce/;URL-https://www.found.no/foundation/elasticsearch-security/#staying-safe-while-developing-with-elasticsearch
multi/elasticsearch/search_groovy_script,CVE-2015-1427;URL-https://jordan-wright.github.io/blog/2015/03/08/elasticsearch-rce-vulnerability-cve-2015-1427/;URL-https://github.com/XiphosResearch/exploits/tree/master/ElasticSearch;URL-http://drops.wooyun.org/papers/5107
multi/fileformat/adobe_u3d_meshcont,CVE-2009-2990;OSVDB-58920;BID-36665;URL-http://sites.google.com/site/felipeandresmanzano/;URL-http://www.adobe.com/support/security/bulletins/apsb09-15.html
multi/fileformat/js_unpacker_eval_injection,No-references
multi/fileformat/maple_maplet,OSVDB-64541;URL-http://www.maplesoft.com/products/maple/
multi/fileformat/nodejs_js_yaml_load_code_exec,CVE-2013-4660;OSVDB-94656;BID-60867;URL-https://nealpoole.com/blog/2013/06/code-execution-via-yaml-in-js-yaml-nodejs-module/
multi/fileformat/peazip_command_injection,CVE-2009-2261;OSVDB-54966;URL-http://peazip.sourceforge.net/;EDB-8881
multi/ftp/pureftpd_bash_env_exec,CVE-2014-6271;OSVDB-112004;EDB-34765;URL-https://gist.github.com/jedisct1/88c62ee34e6fa92c31dc;URL-http://download.pureftpd.org/pub/pure-ftpd/doc/README.Authentication-Modules
multi/ftp/wuftpd_site_exec_format,CVE-2000-0573;OSVDB-11805;BID-1387
multi/gdb/gdb_server_exec,URL-https://github.com/rapid7/metasploit-framework/pull/3691
multi/handler,No-references
multi/http/activecollab_chat,CVE-2012-6554;OSVDB-81966;URL-http://www.activecollab.com/downloads/category/4/package/62/releases
multi/http/ajaxplorer_checkinstall_exec,OSVDB-63552;BID-39334
multi/http/apache_mod_cgi_bash_env_exec,CVE-2014-6271;CVE-2014-6278;OSVDB-112004;EDB-34765;URL-https://access.redhat.com/articles/1200223;URL-http://seclists.org/oss-sec/2014/q3/649
multi/http/apache_roller_ognl_injection,CVE-2013-4212;URL-http://security.coverity.com/advisory/2013/Oct/remote-code-execution-in-apache-roller-via-ognl-injection.html
multi/http/apprain_upload_exec,CVE-2012-1153;OSVDB-78473;EDB-18392;BID-51576
multi/http/auxilium_upload_exec,OSVDB-85554;EDB-21329
multi/http/axis2_deployer,URL-http://www.rapid7.com/security-center/advisories/R7-0037.jsp;URL-http://spl0it.org/files/talks/source_barcelona10/Hacking%20SAP%20BusinessObjects.pdf;CVE-2010-0219;OSVDB-68662
multi/http/cisco_dcnm_upload,CVE-2013-5486;OSVDB-97426;ZDI-13-254;URL-http://tools.cisco.com/security/center/content/CiscoSecurityAdvisory/cisco-sa-20130918-dcnm
multi/http/coldfusion_rds,CVE-2013-0632;EDB-27755;URL-http://www.adobe.com/support/security/bulletins/apsb13-03.html
multi/http/cups_bash_env_exec,CVE-2014-6271;CVE-2014-6278;EDB-34765;URL-https://access.redhat.com/articles/1200223;URL-http://seclists.org/oss-sec/2014/q3/649
multi/http/cuteflow_upload_exec,URL-http://itsecuritysolutions.org/2012-07-01-CuteFlow-2.11.2-multiple-security-vulnerabilities/;OSVDB-84829
multi/http/dexter_casinoloader_exec,URL-http://www.xylibox.com/2013/08/point-of-sale-malware-infostealerdexter.html
multi/http/drupal_drupageddon,CVE-2014-3704;URL-https://www.drupal.org/SA-CORE-2014-005;URL-http://www.sektioneins.de/en/advisories/advisory-012014-drupal-pre-auth-sql-injection-vulnerability.html
multi/http/eaton_nsm_code_exec,OSVDB-83199;URL-http://secunia.com/advisories/49103/
multi/http/eventlog_file_upload,CVE-2014-6037;OSVDB-110642;URL-https://www.mogwaisecurity.de/advisories/MSA-2014-01.txt;URL-http://seclists.org/fulldisclosure/2014/Aug/86
multi/http/extplorer_upload_exec,OSVDB-88751;BID-57058;URL-http://itsecuritysolutions.org/2012-12-31-eXtplorer-v2.1-authentication-bypass-vulnerability;URL-http://extplorer.net/issues/105
multi/http/familycms_less_exec,CVE-2011-5130;OSVDB-77492;URL-https://www.familycms.com/blog/2011/11/security-vulnerability-fcms-2-5-2-7-1/;URL-http://sourceforge.net/apps/trac/fam-connections/ticket/407;URL-http://rwx.biz.nf/advisories/fc_cms_rce_adv.html;EDB-18198
multi/http/freenas_exec_raw,OSVDB-94441;URL-http://sourceforge.net/projects/freenas/files/stable/0.7.2/NOTES%200.7.2.5543.txt/download
multi/http/gestioip_exec,URL-http://sourceforge.net/p/gestioip/gestioip/ci/ac67be9fce5ee4c0438d27dfa5c1dcbca08c457c/;URL-https://github.com/rapid7/metasploit-framework/pull/2461;URL-https://community.rapid7.com/community/metasploit/blog/2013/10/03/gestioip-authenticated-remote-command-execution-module
multi/http/git_client_command_exec,CVE-2014-9390;URL-https://community.rapid7.com/community/metasploit/blog/2015/01/01/12-days-of-haxmas-exploiting-cve-2014-9390-in-git-and-mercurial;URL-http://git-blame.blogspot.com.es/2014/12/git-1856-195-205-214-and-221-and.html;URL-http://article.gmane.org/gmane.linux.kernel/1853266;URL-https://github.com/blog/1938-vulnerability-announced-update-your-git-clients;URL-https://www.mehmetince.net/one-git-command-may-cause-you-hacked-cve-2014-9390-exploitation-for-shell/;URL-http://mercurial.selenic.com/wiki/WhatsNew#Mercurial_3.2.3_.282014-12-18.29;URL-http://selenic.com/repo/hg-stable/rev/c02a05cc6f5e;URL-http://selenic.com/repo/hg-stable/rev/6dad422ecc5a
multi/http/gitlab_shell_exec,URL-https://about.gitlab.com/2013/11/04/gitlab-ce-6-2-and-5-4-security-release/;CVE-2013-4490
multi/http/gitorious_graph,OSVDB-78480;URL-http://gitorious.org/gitorious/mainline/commit/647aed91a4dc72e88a27476948dfbacd5d0bf7ce
multi/http/glassfish_deployer,CVE-2011-0807;OSVDB-71948
multi/http/glossword_upload_exec,EDB-24456;OSVDB-89960
multi/http/glpi_install_rce,CVE-2013-5696;URL-https://www.navixia.com/blog/entry/navixia-finds-critical-vulnerabilities-in-glpi-cve-2013-5696.html;URL-http://www.glpi-project.org/forum/viewtopic.php?id=33762
multi/http/horde_href_backdoor,CVE-2012-0209;OSVDB-79246;EDB-18492;URL-http://dev.horde.org/h/jonah/stories/view.php?channel_id=1&id=155;URL-http://eromang.zataz.com/2012/02/15/cve-2012-0209-horde-backdoor-analysis/
multi/http/hp_sitescope_issuesiebelcmd,CVE-2013-4835;OSVDB-99230;BID-63478;ZDI-13-263
multi/http/hp_sitescope_uploadfileshandler,OSVDB-85121;OSVDB-85151;BID-55269;BID-55273;ZDI-12-174;ZDI-12-175
multi/http/hp_sys_mgmt_exec,CVE-2013-3576;OSVDB-94191;US-CERT-VU-735364
multi/http/hyperic_hq_script_console,URL-https://pubs.vmware.com/vfabric5/topic/com.vmware.vfabric.hyperic.4.6/ui-Groovy.html
multi/http/ispconfig_php_exec,CVE-2013-3629;URL-https://community.rapid7.com/community/metasploit/blog/2013/10/30/seven-tricks-and-treats
multi/http/jboss_bshdeployer,CVE-2010-0738;OSVDB-64171;URL-http://www.redteam-pentesting.de/publications/jboss;URL-https://bugzilla.redhat.com/show_bug.cgi?id=574105
multi/http/jboss_deploymentfilerepository,CVE-2010-0738;OSVDB-64171;URL-http://www.redteam-pentesting.de/publications/jboss;URL-https://bugzilla.redhat.com/show_bug.cgi?id=574105
multi/http/jboss_invoke_deploy,CVE-2007-1036;OSVDB-33744;URL-http://www.redteam-pentesting.de/publications/jboss
multi/http/jboss_maindeployer,CVE-2007-1036;CVE-2010-0738;OSVDB-33744;URL-http://www.redteam-pentesting.de/publications/jboss;URL-https://bugzilla.redhat.com/show_bug.cgi?id=574105
multi/http/jboss_seam_upload_exec,CVE-2010-1871;URL-https://bugzilla.redhat.com/show_bug.cgi?id=615956;URL-http://blog.o0o.nu/2010/07/cve-2010-1871-jboss-seam-framework.html;URL-http://archives.neohapsis.com/archives/bugtraq/2013-05/0117.html
multi/http/jenkins_script_console,URL-https://wiki.jenkins-ci.org/display/JENKINS/Jenkins+Script+Console
multi/http/kordil_edms_upload_exec,OSVDB-90645;EDB-24547
multi/http/lcms_php_exec,OSVDB-75095;URL-http://secunia.com/secunia_research/2011-21/
multi/http/log1cms_ajax_create_folder,CVE-2011-4825;OSVDB-76928;EDB-18075;EDB-18151
multi/http/manage_engine_dc_pmp_sqli,CVE-2014-3996;OSVDB-110198;URL-https://raw.githubusercontent.com/pedrib/PoC/master/me_dc_pmp_it360_sqli.txt;URL-http://seclists.org/fulldisclosure/2014/Aug/55
multi/http/manageengine_auth_upload,CVE-2014-5301;OSVDB-116733;URL-https://raw.githubusercontent.com/pedrib/PoC/master/ManageEngine/me_sd_file_upload.txt;URL-http://seclists.org/fulldisclosure/2015/Jan/5
multi/http/manageengine_search_sqli,OSVDB-86562;EDB-22094;BID-56138
multi/http/mantisbt_php_exec,CVE-2014-7146;CVE-2014-8598;URL-https://www.mantisbt.org/bugs/view.php?id=17725;URL-https://www.mantisbt.org/bugs/view.php?id=17780
multi/http/mediawiki_thumb,CVE-2014-1610;OSVDB-102630;URL-http://www.checkpoint.com/threatcloud-central/articles/2014-01-28-tc-researchers-discover.html;URL-https://bugzilla.wikimedia.org/show_bug.cgi?id=60339
multi/http/mobilecartly_upload_exec,OSVDB-85509;EDB-20422;BID-55399
multi/http/moodle_cmd_exec,CVE-2013-3630;EDB-28174;URL-https://community.rapid7.com/community/metasploit/blog/2013/10/30/seven-tricks-and-treats
multi/http/movabletype_upgrade_exec,CVE-2012-6315;CVE-2013-0209;OSVDB-89322;URL-http://www.sec-1.com/blog/?p=402;URL-http://www.movabletype.org/2013/01/movable_type_438_patch.html
multi/http/mutiny_subnetmask_exec,CVE-2012-3001;OSVDB-86570;BID-56165;US-CERT-VU-841851;URL-http://obscuresecurity.blogspot.com.es/2012/10/mutiny-command-injection-and-cve-2012.html
multi/http/nas4free_php_exec,CVE-2013-3631;URL-https://community.rapid7.com/community/metasploit/blog/2013/10/30/seven-tricks-and-treats
multi/http/netwin_surgeftp_exec,OSVDB-89105;EDB-23522
multi/http/op5_license,CVE-2012-0261;OSVDB-78064;URL-http://www.ekelow.se/file_uploads/Advisories/ekelow-aid-2012-01.pdf;URL-http://www.op5.com/news/support-news/fixed-vulnerabilities-op5-monitor-op5-appliance/;URL-http://secunia.com/advisories/47417/
multi/http/op5_welcome,CVE-2012-0262;OSVDB-78065;URL-http://www.ekelow.se/file_uploads/Advisories/ekelow-aid-2012-01.pdf;URL-http://www.op5.com/news/support-news/fixed-vulnerabilities-op5-monitor-op5-appliance/;URL-http://secunia.com/advisories/47417/
multi/http/openfire_auth_bypass,CVE-2008-6508;OSVDB-49663;BID-32189;EDB-7075;URL-http://community.igniterealtime.org/thread/35874
multi/http/openmediavault_cmd_exec,CVE-2013-3632;URL-https://community.rapid7.com/community/metasploit/blog/2013/10/30/seven-tricks-and-treats
multi/http/openx_backdoor_php,CVE-2013-4211;OSVDB-96073;URL-http://www.heise.de/security/meldung/Achtung-Anzeigen-Server-OpenX-enthaelt-eine-Hintertuer-1929769.html;URL-http://forum.openx.org/index.php?showtopic=503521628
multi/http/opmanager_socialit_file_upload,CVE-2014-6034;OSVDB-112276;URL-https://raw.githubusercontent.com/pedrib/PoC/master/ManageEngine/me_opmanager_socialit_it360.txt;URL-http://seclists.org/fulldisclosure/2014/Sep/110
multi/http/oracle_reports_rce,CVE-2012-3152;CVE-2012-3153;OSVDB-86395;OSVDB-86394;EDB-31253;URL-http://netinfiltration.com
multi/http/pandora_upload_exec,CVE-2010-4279;OSVDB-69549;BID-45112
multi/http/php_cgi_arg_injection,CVE-2012-1823;OSVDB-81633;OSVDB-93979;EDB-25986;URL-http://eindbazen.net/2012/05/php-cgi-advisory-cve-2012-1823/;URL-http://kb.parallels.com/en/116241
multi/http/php_volunteer_upload_exec,OSVDB-82391;EDB-18941
multi/http/phpldapadmin_query_engine,CVE-2011-4075;OSVDB-76594;BID-50331;URL-http://sourceforge.net/support/tracker.php?aid=3417184;EDB-18021
multi/http/phpmoadmin_exec,CVE-2015-2208;EDB-36251;URL-http://seclists.org/fulldisclosure/2015/Mar/19;URL-http://seclists.org/oss-sec/2015/q1/743
multi/http/phpmyadmin_3522_backdoor,CVE-2012-5159;OSVDB-85739;EDB-21834;URL-http://www.phpmyadmin.net/home_page/security/PMASA-2012-5.php
multi/http/phpmyadmin_preg_replace,CVE-2013-3238;URL-PMASA (2013-2);URL-waraxe (2013-SA#103);EDB-25003;OSVDB-92793;URL-http://www.waraxe.us/advisory-103.html;URL-http://www.phpmyadmin.net/home_page/security/PMASA-2013-2.php
multi/http/phpscheduleit_start_date,CVE-2008-6132;OSVDB-48797;BID-31520;EDB-6646
multi/http/phptax_exec,OSVDB-86992;EDB-21665
multi/http/phpwiki_ploticus_exec,CVE-2014-5519;OSVDB-110576;EDB-34451;URL-https://sourceforge.net/p/phpwiki/code/8974/?page=1;URL-http://seclists.org/fulldisclosure/2014/Aug/77
multi/http/plone_popen2,CVE-2011-3587;OSVDB-76105;EDB-18262;URL-http://plone.org/products/plone/security/advisories/20110928
multi/http/pmwiki_pagelist,CVE-2011-4453;BID-50776;OSVDB-77261;EDB-18149;URL-http://www.pmwiki.org/wiki/PITS/01271
multi/http/polarcms_upload_exec,CVE-2013-0803;OSVDB-90627
multi/http/processmaker_exec,OSVDB-99199;BID-63411;URL-http://bugs.processmaker.com/view.php?id=13436
multi/http/qdpm_upload_exec,OSVDB-82978;EDB-19154
multi/http/rails_json_yaml_code_exec,CVE-2013-0333;OSVDB-89594
multi/http/rails_secret_deserialization,URL-https://charlie.bz/blog/rails-3.2.10-remote-code-execution;URL-http://robertheaton.com/2013/07/22/how-to-hack-a-rails-app-using-its-secret-token/
multi/http/rails_xml_yaml_code_exec,CVE-2013-0156;OSVDB-89026;URL-https://community.rapid7.com/community/metasploit/blog/2013/01/09/serialization-mischief-in-ruby-land-cve-2013-0156
multi/http/rocket_servergraph_file_requestor_rce,CVE-2014-3914;ZDI-14-161;ZDI-14-162;BID-67779
multi/http/sflog_upload_exec,OSVDB-83767;EDB-19626
multi/http/sit_file_upload,CVE-2011-3829;CVE-2011-3833;OSVDB-76999;OSVDB-77003;URL-http://secunia.com/secunia_research/2011-75/;URL-http://secunia.com/secunia_research/2011-79/
multi/http/snortreport_exec,OSVDB-67739;URL-http://www.symmetrixtech.com/articles/news-016.html
multi/http/solarwinds_store_manager_auth_filter,ZDI-14-299
multi/http/sonicwall_gms_upload,CVE-2013-1359;OSVDB-89347;BID-57445;EDB-24204
multi/http/splunk_mappy_exec,OSVDB-77695;BID-51061;CVE-2011-4642;URL-http://www.splunk.com/view/SP-CAAAGMM;URL-http://www.sec-1.com/blog/?p=233;URL-http://www.sec-1.com/blog/wp-content/uploads/2011/12/Attacking_Splunk_Release.pdf;URL-http://www.sec-1.com/blog/wp-content/uploads/2011/12/splunkexploit.zip
multi/http/splunk_upload_app_exec,URL-http://blog.7elements.co.uk/2012/11/splunk-with-great-power-comes-great-responsibility.html;URL-http://blog.7elements.co.uk/2012/11/abusing-splunk-with-metasploit.html;URL-http://docs.splunk.com/Documentation/Splunk/latest/SearchReference/Script
multi/http/spree_search_exec,OSVDB-76011;URL-http://spreecommerce.com/blog/2011/10/05/remote-command-product-group/
multi/http/spree_searchlogic_exec,OSVDB-71900;URL-http://www.spreecommerce.com/blog/2011/04/19/security-fixes/
multi/http/struts_code_exec,CVE-2010-1870;OSVDB-66280;EDB-14360
multi/http/struts_code_exec_classloader,CVE-2014-0094;CVE-2014-0112;CVE-2014-0114;URL-http://www.pwntester.com/blog/2014/04/24/struts2-0day-in-the-wild/;URL-http://struts.apache.org/release/2.3.x/docs/s2-020.html;URL-http://h30499.www3.hp.com/t5/HP-Security-Research-Blog/Update-your-Struts-1-ClassLoader-manipulation-filters/ba-p/6639204;URL-https://github.com/rgielen/struts1filter/tree/develop
multi/http/struts_code_exec_exception_delegator,CVE-2012-0391;OSVDB-78277;EDB-18329;URL-https://www.sec-consult.com/files/20120104-0_Apache_Struts2_Multiple_Critical_Vulnerabilities.txt
multi/http/struts_code_exec_parameters,CVE-2011-3923;OSVDB-78501;URL-http://blog.o0o.nu/2012/01/cve-2011-3923-yet-another-struts2.html;URL-https://cwiki.apache.org/confluence/display/WW/S2-009
multi/http/struts_default_action_mapper,CVE-2013-2251;OSVDB-95405;BID-61189;URL-http://struts.apache.org/release/2.3.x/docs/s2-016.html
multi/http/struts_dev_mode,CVE-2012-0394;OSVDB-78276;EDB-18329;URL-https://www.sec-consult.com/fxdata/seccons/prod/temedia/advisories_txt/20120104-0_Apache_Struts2_Multiple_Critical_Vulnerabilities.txt;URL-http://www.pwntester.com/blog/2014/01/21/struts-2-devmode/
